"","track","length","distance","straight","square_displacement","mean_speed","sd_speed","max_speed","min_speed","sinuosity","emax","DC","SDDC","mean_angle","probe"
"170",7,1333.3419292823,224.288224969585,0.168215084250979,127294.980749099,0.0155773342985256,0.0122731410114146,0.0510084392700117,0.000718813200909665,0.198243392526169,2.81550894831406,0.01829374696037,0.0207678785181891,0.737911766543788+0.052984778394298i,"p09"
"171",9,1282.09718335085,63.5357561946964,0.0495561155735803,228182.407667896,0.0149786457544348,0.00964786319804777,0.0589112148638532,0,0.144690842284525,6.37121459539805,0.0123501193531551,0.0157611248149739,0.86433714728312+0.01294859292126i,"p09"
"172",1,760.441829095975,314.938941924304,0.414152575350449,27546.3714353731,0.00888418516380601,0.00735549838521066,0.0323642268867164,0,0.3253005721512,1.51838395947598,0.0241122285751348,0.0257849251556276,0.602919961335809+0.072085300694359i,"p15"
"173",3,435.745608350091,61.3487668009585,0.140790327258259,7365.17414583048,0.00509078343770186,0.00528306149713936,0.0242158307673918,0,0.486202127934133,0.806051760965876,0.0298702564382739,0.0320823586144548,0.446306013142613-0.00807819230089i,"p15"
"174",5,944.258184612463,167.490775301726,0.17737815571116,59749.5443892881,0.0110316979334361,0.00866985167858502,0.0418779637040238,0,0.249012868916201,2.43621178410628,0.0192670799106529,0.0226199392899024,0.708981848957808+0.010869535463489i,"p15"
"175",7,423.677407670476,194.469193211326,0.459002981255444,9147.14481545028,0.00494979154939513,0.00476146012449102,0.0298259448094812,0,0.424281487836246,1.52853331159889,0.0238598807505621,0.0276340851239639,0.604513812251237+0.056836803430128i,"p15"
"176",9,416.785709203239,287.16716619406,0.689004348884782,11749.2200444343,0.00486927635029194,0.00431260630980357,0.0274415639190944,0,0.37143634757769,2.41203110206609,0.0178422165442398,0.0238975304463682,0.70691943593525+0.03023353844584i,"p15"
"177",11,399.27711029807,292.32518630439,0.732136099878508,16458.7525606666,0.00466472469534518,0.00355486270528025,0.0260889554261034,0,0.304564556814195,4.33965865466408,0.0136623652027319,0.0204037094660275,0.812722111154705-0.015053333809892i,"p15"
"178",13,281.468864147971,42.1779954145556,0.149849595415222,4248.28791219603,0.00328837974353608,0.00263160984197062,0.0143498827446387,0,0.498988773940439,1.89085552388644,0.0215593949636029,0.0249513797397156,0.65408164062948+0.076090375921334i,"p15"
"179",15,1054.09836227033,195.421112612106,0.185391723967017,81629.2686993468,0.0123149525354324,0.00859141862097838,0.0338168165683526,0.000181363993710678,0.223746770624171,2.8571159882831,0.0182336105334235,0.0199489607469811,0.740738934727984+0.023182512934866i,"p15"
"180",17,724.660132876425,85.5224741385464,0.118017357735796,22838.0553380419,0.00846615027602577,0.00746556222596134,0.0383955268184412,0.000399068396226415,0.35228291929676,1.22389419853666,0.0266087272781485,0.026525094457567,0.550338320654819+0.057894179462044i,"p15"
"181",19,863.198252121298,179.113199483455,0.207499492779656,30221.5678024283,0.0100846807888463,0.00661438279849388,0.027755040420881,0.000122458726415108,0.333176648830651,1.26777656629909,0.0264806154968716,0.0279846302422796,0.559039450860913+0.062575171823761i,"p15"
"182",1,475.019019901944,284.653554211257,0.5992466454712,20976.2298587851,0.00554961177524322,0.00518290559210345,0.0295953973558121,0,0.296084786583042,3.62647386263441,0.0149033878216724,0.0192268859892534,0.783852664104195+0.011930325625617i,"p15"
"183",3,517.077152157482,232.798702387799,0.450220438896704,10874.2456751361,0.00604097379703816,0.00453945171698483,0.0273640455579211,0.000285737028301856,0.430175872276353,1.20333198499083,0.0255111758712122,0.0303431165239088,0.546141931033528+0.064901439750449i,"p15"
"184",5,583.718765711334,279.291641711815,0.47846952696726,17311.3028648818,0.00681954279702475,0.00562436596135429,0.0288637990520057,0.00010885220125779,0.361293252697094,1.65351983585818,0.0229102521935372,0.0247686039059441,0.623142067194463-0.055701569931666i,"p15"
"185",7,469.442825125774,28.0995919294764,0.0598573253770529,14693.4313934237,0.00548446550763215,0.00629287251070042,0.052725659769731,0,0.355304832618204,2.04777529637025,0.0209638715547732,0.0251924899711926,0.671891821818049+0.00150293560109i,"p15"
"186",9,849.157351313468,226.779952721134,0.267064699340297,54119.3022470857,0.00992064199209613,0.0101765613426175,0.0479545262243441,0,0.239956107339092,2.85986179976256,0.0169859265727536,0.0225706014700648,0.740923366722219-0.067222798329367i,"p15"
"187",1,707.812646772742,409.511363527656,0.578558980819027,33669.7638263177,0.00826932235262273,0.00655496599394477,0.039033422472425,0.000630379323899377,0.280697743698911,2.59271014543987,0.0186506228449574,0.0212875723184038,0.72165859211624+0.058362771822366i,"p15"
"188",3,303.680818982391,6.64778171753646,0.0218906868725283,4779.12049379248,0.0035478803549552,0.00393258368736111,0.0202151814841725,0,0.502642325440243,1.36207417042347,0.0251100563660189,0.0241798970936939,0.57664326864862-0.006253523522168i,"p15"
"189",5,475.779065927809,115.687861528197,0.243154585422114,11858.2243134797,0.00555849133626741,0.00724352380902418,0.062951647975751,0,0.366299866058343,1.62719232597027,0.0219715177595232,0.0263322219666963,0.619365514235551+0.17652647621444i,"p15"
"190",7,1121.86098287153,601.263408458559,0.535951795845114,117952.664536534,0.013106618177131,0.00757779618735348,0.0380787602386439,0.000127106918238983,0.191662575913564,3.9432761468693,0.0151115433311344,0.0208181478158467,0.797705009736645-0.001634872397258i,"p15"
"191",9,600.303236291534,294.974070704257,0.491375113228616,24707.926900738,0.00701329792968671,0.00499602959950233,0.0263675359978203,0.000860552210744792,0.308605145113317,2.56962179037307,0.0178664568670411,0.02462474000769,0.7198582766676-0.007189135953127i,"p15"
"192",11,394.861582693361,107.560245342324,0.272399873922028,10770.0039399196,0.00461313841571775,0.00489427908869088,0.0291325136473102,0,0.378389075711975,2.29791335552574,0.0194380342633,0.0230300843425172,0.696777964671366-0.028827465721898i,"p15"
"193",1,228.620866688869,10.0208342526957,0.0438316694264532,2467.92801043633,0.00267096053144307,0.00259750691393998,0.0123612154186161,0,0.607043840544054,1.2823878870289,0.0247258474808876,0.030022321873246,0.561862378571528-0.005413806374952i,"p15"
"194",3,304.0770104429,94.2265054313949,0.309877110716626,8173.88575395286,0.00355250903023424,0.00464398149523332,0.0414013527652284,0,0.372903824179755,3.13897496701594,0.0164155156360603,0.0201912591627505,0.758394286515589+0.054546643755804i,"p15"
"195",5,457.132032429667,42.6164849836304,0.0932257684002645,12106.7871631269,0.00534063943489301,0.00405621954468759,0.0157411367807416,0,0.385811701117713,2.00387340643995,0.0203639015868733,0.0245838591271278,0.667096490199581-0.011120101603939i,"p15"
"196",7,327.875889441372,74.8504022369953,0.228288827106268,5200.96555109362,0.00383054955828462,0.00309027965719277,0.0178512892816596,0,0.493602666810114,1.5530037861088,0.023621974195268,0.0240785806300069,0.608304537015919-0.060841561498045i,"p15"
"197",9,224.783886171926,19.7653872840304,0.087930623589775,3309.44449356998,0.00262613337428501,0.00292845465505802,0.0229552167594333,0,0.517538564218491,2.03400626795618,0.020482724519338,0.0247411119074283,0.670402790343068-0.015043172571427i,"p15"
"198",11,729.751441080185,104.117465643385,0.142675244997488,70017.3950761258,0.00852563164998171,0.00588617481040903,0.0354754659098779,0.000571474056603776,0.197741558455974,5.92026460112501,0.0128623590105377,0.0149098688178058,0.855496854869186+0.012614935170628i,"p15"
"199",13,757.959494081472,147.430343818796,0.194509528503839,35625.0873429668,0.00885518422900254,0.00887285284778883,0.0502209817593312,0.000122458726415108,0.279841361879616,2.1989888542928,0.0199433664624844,0.0240638227165634,0.68740122409052-0.083667791379206i,"p15"
"200",15,534.749267251773,350.939969001223,0.656270126006534,32823.144026121,0.00624743579942488,0.00461935343245983,0.0223778991015777,0.00155562303459119,0.249332027421145,4.9420522525046,0.0137681746669534,0.015559597057122,0.831707976048427-0.007529851182199i,"p15"
"201",17,258.462435264931,58.9098203933845,0.227924109486163,3091.98793350744,0.00301959735107111,0.00232435837761347,0.0109329461290635,0,0.546384942391664,1.66613721608731,0.0219098233032785,0.0283549208188737,0.624925531226953+0.118908215683901i,"p15"
"202",1,474.988570132076,96.0817617119922,0.202282260571608,10456.6935017218,0.00554925603285327,0.00422835992227919,0.0224972342803833,0,0.416756204464935,1.51276730018783,0.0237169641287518,0.0261598778307946,0.602032388782977+0.07392161353671i,"p15"
"203",3,484.313115692924,168.843341154574,0.348624341740166,13028.2338362053,0.00565819400307172,0.00499415708415055,0.0274013278135181,0,0.379469837331469,1.83488435399387,0.0214421418998886,0.0252992832579016,0.647251924548115-0.050255402275561i,"p15"
"204",5,593.460523817745,371.182462161578,0.625454343237107,29733.9915799583,0.00693335503029085,0.00576218028774495,0.0328580752797315,0,0.278282083317201,3.28885011543378,0.0159999236201621,0.0215711490946019,0.766837270343998-0.014153145402693i,"p15"
"205",1,345.41318731954,45.100721498056,0.130570352128257,6370.72624404576,0.00403543650119213,0.00384224047011971,0.0209029534824868,0,0.459471871787138,1.6522633725989,0.0222059682930955,0.0263937153949372,0.622963537357861-0.050053925443719i,"p15"
"206",3,176.048266614027,91.7730259305127,0.521294686369838,1852.56844708496,0.00205675876644695,0.00218599800708606,0.0160293537230419,0,0.611928369367494,1.81736659085958,0.0213243338199586,0.0271044349967037,0.645058614933423-0.024531592559769i,"p15"
"207",5,621.318878901029,146.585470404246,0.235926309954596,23658.3462645627,0.00725882211462151,0.00696442581884687,0.0366104630346843,0.000362727987421356,0.318895369962418,2.04679826578404,0.0211763516541827,0.0228494763213348,0.671786605883909+0.045764130787298i,"p15"
"208",7,1547.26587146617,508.555121560303,0.328679854534891,161091.578902756,0.0180765917573009,0.0109751317064553,0.0507681298341114,0.0013986408961932,0.181368975174957,3.04872693583616,0.0161791561055668,0.0223730469921223,0.753008781316225-0.087995808318567i,"p15"
"209",9,230.241406811563,65.1939318503845,0.283154679921415,4123.13500091973,0.00268989318081153,0.00272737155200951,0.014552464878072,0,0.465709128257834,2.79084732055887,0.0160941493453803,0.0263758651709992,0.73620673283867+0.025122240067373i,"p15"
"210",11,992.686041806552,29.5062093001168,0.0297236065155299,28183.136151861,0.0115974769765354,0.0103365064787484,0.0581383700539969,0,0.375640589451642,0.459244840358844,0.0362153815305782,0.0367033676969802,0.314714040891116-0.017320302223199i,"p15"
"211",13,635.139142990721,285.499198490347,0.449506539852036,26176.0562206977,0.00742028322905218,0.00912608455060444,0.0411005977221832,0,0.30550870907813,1.94876327719737,0.0211165275293773,0.0239622697824525,0.660874778340822+0.059607127769509i,"p15"
"212",1,669.343472238185,110.555112132477,0.165169478328962,29348.6308575805,0.00781988985616198,0.00762697645686288,0.060766389286038,0.000136065251572301,0.290838352146125,2.38020506729316,0.0190600249375551,0.0234352808790261,0.704159960685228-0.072596110506867i,"p15"
"213",3,295.697458240209,91.9390937620461,0.310922840896927,4720.16963127995,0.00345461134692691,0.00365512730673644,0.0201409702228383,0,0.498491183866771,1.52604938522177,0.0234008064013001,0.0280202359477929,0.604124920973305+0.011807039768278i,"p15"
"214",5,282.200332879773,23.3160354039876,0.0826222817175805,4169.43076626895,0.00329692543816546,0.00388842713447747,0.0284441589993867,0,0.507789878973152,1.41562293392266,0.0236681315963059,0.0270598596955152,0.586028106474329+0.089564143851174i,"p15"
"215",7,541.778901052232,74.4771129185392,0.137467724885357,15073.2644158566,0.00632956248673675,0.00666789640498392,0.0341793030985629,0,0.373069914849478,1.46483130508487,0.0244473210077225,0.0272243351350357,0.594292721803301+0.065925617511256i,"p15"
"216",1,330.43478246921,19.9911787334193,0.060499619876676,5397.0550731004,0.003860444914647,0.00329601097867746,0.0141550493971955,0,0.492795618936192,1.50326179681118,0.0236663538879298,0.0263478941644322,0.600521207460656+0.009061333608904i,"p15"
"217",3,824.918702122998,257.089784379926,0.311654692417912,54185.8769640082,0.0096374636616975,0.00786090628651718,0.0385568390978832,0,0.239382590389077,3.18671220127111,0.0170933030310513,0.0186818166181867,0.761149094581568+0.0443048012639i,"p15"
"218",5,1409.89120845921,545.648363629835,0.387014515982509,196405.958945019,0.0164716538169193,0.0101199861335155,0.0563560789325654,0.000182550691134793,0.157752714886004,4.72646137573362,0.013148821778808,0.0190861417342517,0.82537208681131+0.054810204942568i,"p15"
"219",1,630.05343543141,347.830781699736,0.552065526730394,18625.1610541864,0.00736086728700754,0.00585548280596784,0.0290624289588226,0,0.359900066342555,1.51175682543348,0.023629229979766,0.0275485494247995,0.601872287207812-0.07301788914443i,"p15"
"220",3,790.642499962449,161.638421918277,0.204439328680097,44713.6495766745,0.00923701734870552,0.00762916019831616,0.039557458676358,0,0.261994080263637,2.65990401413928,0.0179766314367034,0.0217778170119399,0.726768790619451+0.026681167402783i,"p15"
"221",5,532.006422230142,115.935282497082,0.217920832630343,24265.0763291561,0.006215391345641,0.00768560064560895,0.0571617225170649,0,0.290204376376683,2.9760949760288,0.0179531301093965,0.0207131727081325,0.748496953410613+0.036514580026986i,"p15"
"222",7,503.321727725634,220.379055332182,0.437849278488358,14479.5550732783,0.00588027019949335,0.00449660773993445,0.0224451793227937,1.36065251572553e-05,0.357901159238901,2.15463218718718,0.0198642660881782,0.0247392704247605,0.683005833750892+0.080650502397958i,"p15"
"223",9,408.524779879621,345.631678370461,0.846048258008506,14342.7166194201,0.00477276452923209,0.00531781514346766,0.0283733988446462,0,0.333417661515159,3.06295448915478,0.0166616820515491,0.024424974021042,0.753873689043455+0.011035736092767i,"p15"
"224",11,423.405477738092,80.8035209276092,0.190841935629355,9848.74478843886,0.00494661461227983,0.00469566152971536,0.0223140552483664,0,0.412711635253652,1.6839787716308,0.022016910602651,0.0267221615478732,0.627418811739559+0.00440820371041i,"p15"
"225",1,1403.3099842646,47.2074348797523,0.0336400620027593,106724.954227655,0.0163947658655832,0.0133506509460834,0.0621450846884858,0.000258165663223446,0.226954586427747,1.79702343137621,0.0210193539679313,0.0285381209727838,0.642477074456265+0.034565060802477i,"p15"
"226",3,342.948115692604,38.3934500402204,0.111951191108552,8417.37401443482,0.00400663725325783,0.00388010399361239,0.026929534187975,0,0.391063671780283,2.65376439755159,0.0175963285676704,0.0218187475746046,0.726309665541077-0.057944684706201i,"p15"
"227",5,545.475826957468,41.5454509634759,0.0761636884904806,27963.1039990531,0.00637275339631367,0.00565438634386954,0.0377098398770634,9.12753455673822e-05,0.261030125322726,4.21844173937722,0.0150015218674185,0.0168189208837643,0.808371914463619-0.06113712832803i,"p15"
"228",7,1098.67452104545,83.6086239704368,0.0760995384610165,84770.601311978,0.0128357324732221,0.00848698761015501,0.0470380345802335,0.000181363993710678,0.211881165339662,3.13352751880222,0.0167453823233239,0.021696069828394,0.758075881810079-0.082232192995111i,"p15"
"229",9,171.227391952733,81.590210600292,0.476502092742351,1715.29347589393,0.00200043684739451,0.00155949963189834,0.00809580535260854,0,0.626765894486709,2.02081042000775,0.0203901172856148,0.0265460727193304,0.668963006292386+0.017041161032266i,"p15"
"230",11,603.886713286763,107.122606642669,0.17738858015212,36995.3457021637,0.00705516342411079,0.00668736271253423,0.0410236740068207,0,0.233117352507431,4.84037808560282,0.0120243324937439,0.0170073200697745,0.828778208303823+0.066152737732635i,"p15"
"231",13,849.232285546332,358.709379365525,0.422392536730699,56828.9124754985,0.00992151744314892,0.00783737912057716,0.0449501720939002,0,0.217547079285533,3.91538017620014,0.0142085989048388,0.0206736384639248,0.796556936767187+0.093560796890944i,"p15"
"232",1,496.094644075478,107.452321208277,0.216596414598518,9476.97403911462,0.00579583672031635,0.00536664502784651,0.0384915934244851,0,0.450884116093447,0.955215725062576,0.0286924900489255,0.0302029063666335,0.488547484974838+0.082923947685772i,"p15"
"233",3,203.564486224304,29.947852199964,0.147117273525623,2069.27363413537,0.00237822870756825,0.00189663929986478,0.00929012326394382,0,0.62316516961757,1.58550242410972,0.0232208620135533,0.0250686749592295,0.613227978177457-0.02448517950426i,"p15"
"234",5,775.097165930656,202.012968656119,0.260629218549087,37495.1684088313,0.00905540237082372,0.00933414152393462,0.0353896142405385,0,0.284878980249194,1.98922941498661,0.0210317413993305,0.0266569436240757,0.665465623017603+0.027197866660375i,"p15"
"235",1,536.104585088234,297.39399166508,0.554731296722885,16220.5373136284,0.00626326987660767,0.00629098491782841,0.0456173223370167,0,0.357233171071353,1.772722771436,0.0218036774905853,0.024983620675979,0.639343676799647+0.057441846383897i,"p15"
"236",3,433.402265610922,259.12756826062,0.597891586688765,18755.5148630801,0.00506340633928293,0.00397681490135133,0.0199072851513594,0,0.298586000604331,4.10883517380573,0.013472898519195,0.0206642442939586,0.804260664911006-0.00387548325182i,"p15"
"237",5,798.986437356782,556.690219655535,0.69674551860628,52053.0296079809,0.00933449894686351,0.0075081131803857,0.0340625800190052,0,0.242701584478653,3.21361339467024,0.016413895541085,0.0223274603446966,0.762674002967408+0.028934221191503i,"p15"
"238",7,482.535939329506,105.694945908801,0.219040567331973,18516.2731828561,0.00563743138418722,0.00536968425445915,0.0273997927804453,0,0.317942632089197,2.94153655885725,0.0170589420743463,0.0208127846359366,0.746291836935308-0.023110738018847i,"p15"
"239",9,364.39478505624,219.303128667862,0.601828395085333,10070.980778471,0.00425719709160862,0.00521377800106182,0.0285436105934825,0,0.371526498660101,2.52753545802897,0.0182851884638176,0.0249464668085044,0.716515960817937+0.05202189669435i,"p15"
"240",11,1275.70580117914,203.700530768306,0.15967672999529,116103.158647822,0.0149039757132909,0.0112736911826645,0.0537686619796419,0,0.206300250064188,2.7133934484765,0.0179759119238859,0.0221713224699836,0.730704539156692-0.027753367118336i,"p15"
"241",13,596.234287715035,261.88520465831,0.439232043601417,29035.3972054841,0.00696576070699264,0.00793515775882449,0.0611970544459515,0,0.278774487770815,2.95159172580214,0.016049434449553,0.0241014287504704,0.746937419301077+0.048112241583161i,"p15"
"242",15,244.86843934344,94.8008659817181,0.387150202924907,3960.14793382214,0.00286077971077096,0.00204803235316457,0.0111271520844304,7.23427672954668e-05,0.492580651912143,2.44165246743306,0.0181200756578978,0.0226228568331448,0.709441900522325+0.008953283071966i,"p15"
"243",17,690.820646457051,422.556128571881,0.611672697883316,35937.9658932294,0.0080708060804609,0.00723479155107612,0.0550793361709866,0,0.273405525402934,2.7775922412134,0.0176036622508883,0.0237751070191026,0.735281116609137-0.022356145110442i,"p15"
"244",19,559.792604914669,305.902353995238,0.546456582865841,28712.4874798064,0.00654001524522073,0.0084372717909326,0.049739232766274,0,0.274339109529312,3.17755607448371,0.0149340587750315,0.0240674265181725,0.76062559492428+0.028280263603322i,"p15"
"245",1,494.993786026053,182.849260777153,0.369397083234353,13748.3333987096,0.00578297547784395,0.00547793016414664,0.0296885066090489,0,0.373581752123861,1.80167330978552,0.0222123775973662,0.0257143027001096,0.643070447754469-0.051201769130638i,"p15"
"246",3,793.614788049412,556.846007762693,0.701657801931008,63210.7461913389,0.00927174236870626,0.00660587192478403,0.0349531327299891,0.00128349253144659,0.21645175105283,4.35619939514614,0.0148937364427138,0.0182538774535811,0.813300453133576+0.032054694338025i,"p15"
"247",5,544.004898765239,431.935736193661,0.793992365094602,26253.5583087889,0.00635556865196844,0.00572973041180226,0.0359214088722458,0,0.27899934802164,3.58050217108241,0.0149397774875596,0.022449598704917,0.781683325834187+0.039853631586589i,"p15"
"248",7,323.070606245654,91.0330513987267,0.28177447789697,6880.38305594457,0.00377440979316145,0.00318162197574927,0.0136865737551055,0,0.408469746300308,2.66953667646714,0.0184896814606495,0.0191551956429451,0.72748603211598+0.085842862342694i,"p15"
"249",9,1203.55814696296,592.160076437414,0.49200786678372,129347.986345194,0.0140610800509722,0.0119342307093686,0.0616456187254236,0.000859340422717966,0.188396800645352,3.58755929236584,0.0150715642305607,0.0193475910807367,0.782019166125199-0.028635590934818i,"p15"
"250",1,667.950459640737,394.401068112854,0.590464550806636,38972.1065748307,0.00780361539389844,0.00660865783393559,0.036064576911724,0.0010702672955975,0.254807166941399,3.52253379747104,0.0160506651526247,0.0173614012877613,0.778885013405717+0.034824383227118i,"p15"
"251",3,469.457341251814,253.681011165049,0.54037074058445,11529.4077678326,0.00548463509844983,0.00499703267060901,0.0236162119117406,0,0.401647412376875,1.59375998654152,0.0221358860997033,0.0279057691053896,0.614459315746718+0.011732803485827i,"p15"
"252",5,664.837608780149,239.338735452352,0.359995782867177,38334.1349844704,0.00776724818949879,0.00743319640575632,0.0411793237912458,0.000780051100628901,0.258621374982369,3.31484969667592,0.016265439444386,0.0198053010295516,0.768242216925799-0.023423206113919i,"p15"
"253",7,276.45070447325,46.7713443261881,0.169185115354676,3360.67723193833,0.00322975295838834,0.00289715884281362,0.019780472813137,0,0.571979671434409,1.19842758081095,0.0260047468385398,0.0295873387897243,0.545129433087297-0.014053858966363i,"p15"
"254",9,898.235189337242,169.07183313524,0.188226686220108,63735.95250512,0.0104940147127431,0.0126612314535305,0.080914052537562,0,0.223526459735618,3.00571495912879,0.0170915239200332,0.0209054467465933,0.750356675349289+0.083210840245517i,"p15"
"255",11,731.477622031783,275.186033128111,0.376205675798724,48196.5866835725,0.00854579849327395,0.00676020771956131,0.0362060679554672,3.1692216981122e-05,0.226985717682224,4.22856530598338,0.0138017742331491,0.0208879567471347,0.808742945439423+0.068731593408344i,"p15"
